Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure
BAG,21-Jul,368,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,369,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,370,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,371,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,372,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,373,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,374,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,375,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,376,0,0,0,15,0,0,0,0,0,0,0
BAG,21-Jul,377,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,378,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,379,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,380,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,381,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,382,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,383,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,384,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,385,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,386,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,387,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,388,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,389,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,390,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,391,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,392,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,393,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,394,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,395,0,0,0,0,0,0,0,0,0,0,0
BAG,21-Jul,396,0,0,0,0,0,0,0,0,0,0,0
