Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure,
PET,31-Aug,191,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,192,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,193,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,194,0,0,0,0,0,7,0,0,0,0,0,
PET,31-Aug,195,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,196,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,197,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,198,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,199,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,200,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,201,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,202,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,203,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,204,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,205,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,206,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,207,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,208,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,209,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,210,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,211,0,0,0,0,0,0,1,0,0,0,0,
PET,31-Aug,212,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,213,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,214,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,215,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,216,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,217,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,218,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,219,0,0,0,0,0,0,1,0,0,0,0,
PET,31-Aug,220,0,0,0,0,0,0,2,0,0,0,0,
PET,31-Aug,221,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,222,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,223,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,224,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,225,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,226,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,227,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,228,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,229,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,230,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,231,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,232,0,0,0,0,0,0,0,0,0,0,0,
